Property ID,Property Type,Rent,Occupancy Rate,Monthly Revenue,Rental Length (months),Maintenance Costs,Maintenance Issues Logged,Customer Satisfaction,Month,Season,Date,Maintenance Issue Type,Occupancy Indicator
c02183bd-147b-46f3-8770-9617570e1349,Apartment,3469.73,0.9971080971073782,3459.6958777763834,1,164.35,8,5,10,October,2023-05-24,Structural,Occupied
b0bc3735-6be2-4fad-b489-1e7f83760004,Condo,4709.18,0.9554474258643813,4499.373908932027,3,486.84,2,2,3,March,2023-01-04,HVAC,Occupied
3a9e738e-ecc9-4d11-9475-820ebe672d61,Townhouse,3667.54,0.9657311321860917,3541.8575565377787,4,412.79,8,1,8,August,2022-04-20,HVAC,Occupied
2140bca3-a788-4c23-9abf-078e57ca1671,Duplex,4766.96,0.710527262693079,3387.0550401674,11,177.91,6,3,4,April,2023-05-11,Plumbing,Vacant
86dfd4e1-ac82-4c31-9200-ad3a86fd357c,House,3119.16,0.9781002416974569,3050.8511498930397,11,387.66,8,1,9,September,2023-08-26,Structural,Occupied
3b292ef8-d0ed-442b-8ef1-cb684e4e4918,Townhouse,4892.44,0.814975225238189,3987.217390964325,6,135.44,6,4,4,April,2023-07-29,Other,Occupied
97f0079d-547d-492c-9507-ea3bdbc27e4d,Duplex,4012.43,0.8904675622664819,3572.9387608649,6,335.33,0,1,8,August,2023-03-24,Plumbing,Occupied
470d6ac3-89ee-49ae-b192-bf5b33ce6734,Duplex,1517.44,0.9768008829323922,1482.2367317969292,1,183.45,0,1,3,March,2023-09-12,Electrical,Occupied
db96d5bd-4686-4643-9bc3-98d944547e6b,Townhouse,3513.52,0.853882226706052,3000.1322811762475,6,132.57,6,4,8,August,2021-06-25,Structural,Occupied
a5472765-1955-4b6e-9a57-b144debe311e,House,2108.64,0.8875506478202692,1871.5247980197323,10,411.41,5,4,12,December,2022-05-30,HVAC,Occupied
1df799e3-14fc-4852-947f-40429666bac4,House,4060.19,0.791460509360376,3213.4800454999054,6,207.63,10,3,1,January,2023-05-04,Electrical,Vacant
a7fe40c3-ab28-4692-989c-59299dfa02e0,Townhouse,4195.76,0.9074763773643315,3807.5530850901678,4,193.74,6,1,3,March,2022-05-26,HVAC,Occupied
d9ec0a32-ad1e-419b-9d05-4b35658fd266,Townhouse,2352.56,0.8438638814200563,1985.2404128735677,7,466.94,5,5,11,November,2023-07-03,Other,Occupied
3613dbe2-4d8f-4af3-86fa-b20a40074788,Townhouse,4198.79,0.7113718661187814,2986.9010777408785,8,419.98,9,5,3,March,2023-05-23,HVAC,Vacant
5a2ab2e6-123a-466a-a1f1-311a829b547e,Apartment,1948.23,0.9517613170216188,1854.2499506610284,2,75.39,5,5,9,September,2021-09-06,Structural,Occupied
2096fbc1-7a0c-452e-b040-effe8e9e75a5,Duplex,3234.83,0.7565617344991169,2447.3485956097784,10,266.29,7,5,2,February,2022-05-28,Plumbing,Vacant
d09289fe-27e4-4ad4-a974-fc96d56af053,Condo,1404.18,0.9391911738581483,1318.7934625081348,10,402.13,6,4,11,November,2022-01-04,Electrical,Occupied
ad673f40-e41c-43ec-a676-8762bc389c0b,Condo,3199.11,0.71922157361074,2300.8689283538547,10,198.68,3,5,9,September,2023-01-03,Electrical,Vacant
15cd0a99-0a70-4be9-9315-63f236e3238a,House,2903.06,0.942919754356999,2737.3526220836297,9,184.41,0,5,12,December,2022-04-04,Other,Occupied
559f05e0-2272-4a11-a53d-65b1c23f7d11,House,4910.12,0.7399955644446488,3633.467020890959,1,446.69,8,3,11,November,2022-04-12,Electrical,Vacant
7e151770-f754-4493-aeaf-6288f20805b8,Townhouse,4898.61,0.7609218946704072,3727.459602451403,10,252.64,9,1,5,May,2023-08-13,Other,Vacant
4b4f6b72-e96a-4e30-bf46-842bcc417943,House,3298.59,0.9304576402229632,3069.1982674630644,9,67.25,5,3,8,August,2024-01-05,HVAC,Occupied
cd7538ea-bdc1-4773-b261-1cf9ea3290f5,Apartment,3421.77,0.9539451311401171,3264.1808313813185,7,341.46,8,1,2,February,2022-01-01,Other,Occupied
2e744650-6aa4-4379-b471-07794434553f,House,2586.57,0.9163922252651396,2370.3126381040524,9,329.98,1,3,9,September,2022-04-26,Plumbing,Occupied
cfb3f885-a8c7-4916-91f1-481248f20ce2,Townhouse,1970.28,0.9195531448984366,1811.7771703304918,12,178.51,3,1,6,June,2022-01-11,Electrical,Occupied
b146317d-c491-47fa-9f64-87254f080db2,Duplex,1050.01,0.8745840009073406,918.3219467927166,7,435.47,5,2,2,February,2022-06-27,Structural,Occupied
f53921c9-f14b-4f59-af65-4562973f4602,Apartment,4729.01,0.9117759851217045,4311.797751400392,7,395.54,8,5,10,October,2023-09-17,Electrical,Occupied
03a9403e-2897-4b00-b1cf-d1c7443adcfe,Duplex,1205.26,0.970136958933012,1169.267271123602,11,334.79,7,1,11,November,2021-06-22,Plumbing,Occupied
56b2e2ce-fd57-437e-a4f6-231f32848ba8,House,3351.72,0.9268793074265832,3106.6399122878274,9,356.75,9,5,7,July,2024-04-18,Other,Occupied
0bf3ca22-56c1-4bd0-bf56-7f9f4ce7d994,Apartment,4970.42,0.7652843030560725,3803.784405595964,12,358.86,2,2,2,February,2023-03-29,Other,Vacant
58779c88-07f0-4063-bfdf-71aa96c2a69d,Condo,1214.9,0.8490311808777846,1031.4879816484206,11,409.0,0,5,12,December,2022-12-30,Electrical,Occupied
433f0e69-807f-4151-b718-8b598467e414,Townhouse,2688.99,0.9196509656867483,2472.9322502220093,2,182.65,4,4,11,November,2023-02-22,Structural,Occupied
7f468f45-7978-49c9-889d-d6f47d26a42d,Apartment,1542.94,0.7045012724259698,1087.003193276926,5,343.09,5,4,3,March,2022-11-23,HVAC,Vacant
6e9bd3ce-7c18-4300-adfe-d2b946eebd6a,Duplex,3418.15,0.8896584155119991,3040.98591298234,8,152.99,6,2,8,August,2022-02-13,Structural,Occupied
0a21e7c7-a59a-48eb-aca6-3841aa9e9215,Apartment,2981.7,0.883873365872127,2635.445215020921,5,164.23,0,4,12,December,2022-07-13,Electrical,Occupied
e08c909d-de0f-4abe-9099-d36a2cf08fa0,Duplex,4755.35,0.7326584895829877,3484.047548438461,2,78.5,4,5,7,July,2023-10-29,Electrical,Vacant
327ab712-c185-454a-b634-3e17c6e79a2b,Condo,1156.64,0.7575972105175826,876.2672375730567,9,486.35,3,2,6,June,2022-02-06,Electrical,Vacant
275bddbe-9eb6-4bde-8e45-6be182aa4387,Apartment,1667.12,0.8395959105428228,1399.7071343841505,3,372.55,1,3,2,February,2023-11-21,Plumbing,Occupied
9269243a-0ac0-48e5-995b-197c66d17e7c,House,1394.14,0.9488849349237523,1322.8784431746,12,80.19,9,3,10,October,2023-08-03,Plumbing,Occupied
e887f614-1e65-4c0b-8dce-bc2bce88cb18,Duplex,2094.72,0.9648854475486282,2021.1648446890622,10,229.59,9,5,12,December,2024-04-13,Plumbing,Occupied
ee925f84-8c4f-4563-93b0-02cd0f5297e1,Condo,2716.52,0.9226799996743824,2506.4786727154533,2,170.6,7,2,8,August,2021-07-26,HVAC,Occupied
91249d9f-c7c1-45c6-8de1-45d1923319af,Apartment,2059.0,0.9203443541676773,1894.9890252312478,6,245.97,0,1,9,September,2021-07-20,Plumbing,Occupied
a8d33013-252e-4359-bea9-3ffa0b4931bf,Duplex,1794.06,0.8612632869339628,1545.1580125567452,6,167.78,6,3,4,April,2022-06-13,Electrical,Occupied
293a3ba7-8f39-426f-af4e-e2e747532d06,Duplex,1687.27,0.9250296687651047,1560.7748092172983,4,271.62,5,4,1,January,2021-06-15,Electrical,Occupied
b3eaa96a-ad99-43a1-9a9c-94fa73e98b62,Apartment,4262.32,0.7184881900621055,3062.4265822655134,11,107.96,4,1,12,December,2021-05-29,Plumbing,Vacant
e84250da-81f2-40dc-b418-fd05c57ca4f5,Townhouse,2086.05,0.9971085464716223,2080.018283367128,3,309.25,4,3,11,November,2022-08-26,Other,Occupied
43f012e5-8217-4785-a30e-cba0971fde66,Apartment,1283.09,0.9288754827094883,1191.8308431097173,5,250.96,10,3,10,October,2023-01-19,Other,Occupied
9fa653df-4536-45cf-86fd-a045fae2f983,Duplex,4233.02,0.8069791592191113,3415.958920557683,1,359.74,0,5,7,July,2023-07-26,Other,Occupied
a09915c0-64ee-4f1a-95d1-e4237b40fcf8,Apartment,4184.06,0.7461186996781156,3121.8054065752167,1,254.08,4,1,11,November,2021-07-18,Electrical,Vacant
f4c198bf-f3e9-4a7b-a0be-b845ef1f7983,Townhouse,2845.51,0.756948822559247,2153.905444080563,2,453.72,2,4,12,December,2023-02-10,Plumbing,Vacant
15653044-ea30-4600-9e7b-d50695186ede,Townhouse,3211.71,0.7330381712657356,2354.306025035876,6,133.81,10,3,1,January,2021-08-12,Structural,Vacant
f1a48e65-cbe4-4088-9bb5-15ad7c4190ad,Townhouse,2152.52,0.8065703219846134,1736.15874947832,12,464.13,5,1,3,March,2024-02-05,Electrical,Occupied
47ac0a3d-3636-4871-9565-f638cd7b39a4,House,2839.25,0.7376933547707445,2094.4958575328365,9,412.66,5,1,11,November,2023-07-31,HVAC,Vacant
530bd5b2-4d0f-4c8a-b317-2f5d1c7f2fc5,Townhouse,2977.43,0.9103444248769054,2710.486800961244,3,184.74,2,2,7,July,2021-11-23,Plumbing,Occupied
2185caed-9a3c-4a76-a432-e092009389b7,Apartment,4444.71,0.9179303168007562,4079.934058387489,9,396.01,1,1,6,June,2023-02-18,Plumbing,Occupied
8dd61cf7-ba18-4767-8c90-481cda37a03e,Condo,2941.89,0.7563182029001615,2225.004957929956,8,470.86,4,3,8,August,2023-01-26,Plumbing,Vacant
c7f749ec-de05-43a1-9d73-29c294c54701,Duplex,3640.32,0.9140178198441118,3327.3173499349173,10,391.27,9,2,2,February,2023-08-17,Electrical,Occupied
2afd125c-8ebe-429d-8911-38b282c08c7a,Apartment,4876.78,0.9940498084995015,4847.762225094199,11,483.86,3,4,3,March,2023-03-25,Plumbing,Occupied
14e5224f-c34b-4087-81c9-7969bed10692,Townhouse,4186.44,0.77652715616474,3250.884347654314,5,141.74,10,2,9,September,2023-10-21,Electrical,Vacant
f4c93fe8-035d-451c-8bb4-ba4dfa16511b,Condo,4930.79,0.9999977956090538,4930.779130611166,1,490.91,3,1,8,August,2023-01-07,HVAC,Occupied
d3966024-18d9-4854-97df-6d9b3c21e7f8,Apartment,2309.22,0.9634844160765744,2224.897483292347,4,493.37,6,4,2,February,2023-10-23,Plumbing,Occupied
0bf75009-fb78-4936-ad00-2efa98495f9e,Duplex,3297.22,0.8049447360392521,2654.079882563343,1,468.7,10,5,5,May,2023-09-13,Plumbing,Occupied
efc5353e-bd8c-4848-83b9-8d168a7d09c9,Apartment,3387.25,0.7488370366464355,2536.498252380639,1,194.42,4,2,6,June,2022-02-22,HVAC,Vacant
2cbc0884-a2f0-4fe8-a052-153ec91e6433,Townhouse,3220.59,0.8295402439586752,2671.6090142908697,1,67.77,9,4,5,May,2022-05-11,Structural,Occupied
7e38e8b4-64f8-4e2e-a21e-0e5bea69fac4,Duplex,3839.64,0.7027779793104088,2698.414440479418,10,421.18,0,5,9,September,2023-12-18,Structural,Vacant
fe34ab2f-a471-4584-a1ae-b64e46ef6f6c,Duplex,3563.76,0.9409121974290249,3353.185252709662,10,166.81,4,3,7,July,2021-09-04,Other,Occupied
c9ee5650-4b36-4bd8-8062-ad4ecbea319d,Condo,3270.7,0.8032893121502362,2627.3183532497774,1,496.45,6,1,7,July,2022-01-09,HVAC,Occupied
25f3ae49-0dee-428a-8fc0-51ae7a801963,House,4964.31,0.8768705536104238,4353.057257993763,10,77.55,6,4,2,February,2024-05-03,HVAC,Occupied
703c080d-c8fb-40cd-9491-d0b466815465,Apartment,3575.66,0.771841526836827,2759.842873849369,10,120.22,2,2,10,October,2021-08-09,Plumbing,Vacant
bd915f7a-af44-43fc-8531-eeb4bac533d9,Townhouse,3079.94,0.9615688055397057,2961.574226933961,1,350.98,4,2,7,July,2022-01-24,Electrical,Occupied
1764c683-a021-4413-a32a-7e80a899340b,House,2397.36,0.8032486197653671,1925.6761110807006,3,151.92,3,5,6,June,2021-06-17,Electrical,Occupied
9172f408-739f-4ea0-a976-87ccdbbaec57,Apartment,2876.73,0.7443992402796467,2141.435626489668,6,185.93,6,3,3,March,2021-10-06,HVAC,Vacant
fe70ece0-7dbe-4763-9dcc-fb286f495f20,Condo,3445.81,0.7715840340019077,2658.7319802041134,6,206.29,4,1,10,October,2022-05-17,Structural,Vacant
8829eb40-1eef-49c7-a2f6-cdc02a494b01,House,2903.26,0.7885344917726517,2289.3206485838687,9,423.04,7,1,9,September,2022-06-26,Structural,Vacant
662b4256-ea4d-47da-b628-3e37bec969dd,Duplex,1760.45,0.7285705833131807,1282.612083393689,7,139.74,8,5,1,January,2023-10-17,Other,Vacant
de71385b-650e-4b70-95d0-d3ba78807569,Townhouse,4800.64,0.7135630662648759,3425.559398433814,9,62.65,7,1,12,December,2022-01-28,Structural,Vacant
178f4226-6ff7-4fb3-92d5-0d5d521dc9eb,House,3138.29,0.7987673812690727,2506.763684962918,5,98.73,1,5,3,March,2021-09-29,Plumbing,Vacant
a65c0e2d-c2ab-499c-adb2-618239e8be6f,Duplex,4493.65,0.7530870919950075,3384.109810943365,9,262.48,3,1,9,September,2021-05-27,Other,Vacant
0706d792-1604-4e80-9d62-2b88fdabcea3,Apartment,3699.66,0.7225489893707051,2673.1855940152227,12,353.39,9,3,5,May,2023-12-04,Electrical,Vacant
b06ec7b3-f513-4714-835c-56f84c6a07cf,Duplex,1948.34,0.8743119378922053,1703.4569210728991,1,332.47,5,4,6,June,2021-12-11,HVAC,Occupied
03080db4-385c-4f17-a3b4-220ad7e3e5db,Townhouse,2902.31,0.9794240844884348,2842.592314651629,11,52.75,8,3,3,March,2021-09-08,Plumbing,Occupied
d92a83c6-24ca-47b5-88cb-0a165bd3dd7e,Townhouse,3556.5,0.9227381820781958,3281.7183445611035,9,245.58,7,1,5,May,2021-10-09,Other,Occupied
d594d4d2-ed96-464e-8535-b0f96a0f1cde,Townhouse,4347.75,0.9136974028471776,3972.5278832288163,4,395.16,9,1,11,November,2021-09-30,HVAC,Occupied
bc3e0564-9ef3-4f7c-9786-d580fc987df7,Townhouse,2105.53,0.7406447853149473,1559.449814824181,5,117.27,4,4,2,February,2023-01-06,Other,Vacant
40980e36-c348-41b4-bf5e-ee60db3c80b5,Townhouse,3712.57,0.9746350596763547,3618.4008835026443,11,88.14,4,2,5,May,2023-08-08,HVAC,Occupied
aebac437-0ffa-426f-9d40-5e8c11d79ffc,Duplex,2001.36,0.9567435642019348,1914.7882996511842,6,371.04,10,2,4,April,2022-09-29,Electrical,Occupied
42d53896-d091-4b65-965c-0b2495fbb32b,Duplex,1674.75,0.821114684504938,1375.1618178746448,4,403.63,5,4,10,October,2022-03-03,Electrical,Occupied
dd1f213a-7a37-4b08-afe7-6540b8e9091c,Condo,2173.49,0.7823601579913007,1700.4519797925118,3,320.22,7,4,5,May,2022-02-28,Electrical,Vacant
41e58758-5dd5-4b6d-bf65-089fb00212c0,Duplex,4611.1,0.7787305297644254,3590.804345796742,3,278.86,0,3,12,December,2023-07-01,Other,Vacant
9c6b4018-933c-4a05-a5fb-b20c57686d43,Townhouse,1176.81,0.9902682490665475,1165.3575781840038,10,497.82,4,1,3,March,2022-08-21,Electrical,Occupied
0ba9cf07-46fb-41b6-b4ab-951d18c9f9f0,Condo,1187.48,0.9041402130776591,1073.6484202254587,7,216.84,1,2,12,December,2023-05-31,Structural,Occupied
706dd134-d610-42fc-a06d-74923616131f,Condo,3886.7,0.7013581009001738,2725.9685307687055,11,297.57,4,2,4,April,2021-12-23,Plumbing,Vacant
07a1a3b6-d41d-42fd-a457-fd5dee619a29,Condo,1928.48,0.8008500970008642,1544.4233950642265,4,166.5,1,3,11,November,2022-08-20,Structural,Occupied
58cc8b30-a848-4586-8d32-cc5d7f298428,Duplex,3467.5,0.9957916888731742,3452.9076811677314,5,468.21,1,1,7,July,2023-06-23,Plumbing,Occupied
6dab6602-d21d-4421-9e2c-fc5ce5d4c454,Condo,3366.53,0.8817140704964592,2968.3168697484452,7,370.11,10,4,9,September,2023-02-05,Other,Occupied
3c80a516-6603-4584-b79c-672fd4eaa044,Apartment,4082.24,0.9652974619044605,3940.5759108848647,4,53.98,1,2,12,December,2022-04-13,Structural,Occupied
851ab0d1-ecbc-424d-95f5-b6e216d66f2a,Townhouse,2003.51,0.907386064087883,1817.9570532607145,11,70.4,2,4,7,July,2022-07-10,Electrical,Occupied
e023e6cf-6661-4c46-be8c-4b58f6e79c41,Condo,3926.62,0.7350069611863901,2886.093033933703,6,305.51,1,4,6,June,2021-11-06,HVAC,Vacant
f2324fed-f8a9-45cb-b816-e95e50cf2fcf,Condo,3162.54,0.8925808354264075,2822.822595269431,3,356.28,9,2,4,April,2023-06-19,Electrical,Occupied
2ff4c5ab-0294-4abc-99c2-b43f8a8faf4c,House,1674.76,0.7226871788793913,1210.3275797000492,8,128.56,8,2,3,March,2024-03-20,Electrical,Vacant
9bb5376d-aae4-41e1-8bdf-8021f856a5f8,Duplex,1693.91,0.7271651894316389,1231.7523860301474,10,183.75,2,2,6,June,2023-08-29,Other,Vacant
e435a425-a5e2-461b-910e-8f9b7c04c1f7,Townhouse,3644.48,0.7774677712312502,2833.4657428968667,1,467.62,2,2,11,November,2024-04-26,HVAC,Vacant
0649532a-0e1e-4e78-80a3-df7e24adfd8d,Apartment,1510.0,0.893889254458271,1349.7727742319894,10,303.19,2,1,4,April,2022-11-17,Other,Occupied
a6df4004-bea7-430d-bca1-124eb6753fcb,Apartment,2389.3,0.7227147514365124,1726.7823556072592,2,282.19,1,3,8,August,2024-05-11,Other,Vacant
42015858-a561-4938-9ed6-db88fba9c291,Condo,4815.54,0.711623140170056,3426.8496964145115,7,56.5,7,1,2,February,2022-03-01,Electrical,Vacant
aeb96470-c1c2-4118-b075-b80f039d9c64,Apartment,3234.17,0.9504755798530153,3073.9996060932267,12,77.06,9,1,12,December,2024-01-16,Other,Occupied
0ec53833-52e2-4cc0-a881-b5231f879d15,Condo,2119.45,0.7843263447062384,1662.3404712876368,6,176.98,0,1,5,May,2021-08-29,Electrical,Vacant
31cd7daa-29e5-44d9-9039-4adc05f28f58,Apartment,2205.85,0.9746810647107274,2150.000226592158,7,188.42,10,2,10,October,2021-10-14,Electrical,Occupied
c84fe0d1-6992-40fb-9df5-8f0e7db7597b,Condo,1269.17,0.8408804600823105,1067.220253522666,8,278.07,5,3,2,February,2021-06-07,Electrical,Occupied
dd3cf169-0ab7-4dc4-abf3-a02b63f660fa,Apartment,1286.39,0.7580651063553666,975.1673721644802,8,293.9,0,5,4,April,2023-11-21,Structural,Vacant
47939c90-660b-4754-8d16-870196271bb8,Townhouse,2081.33,0.9021952050007078,1877.7659460241232,5,244.38,1,3,11,November,2022-04-21,Electrical,Occupied
346a6495-dd7f-4cba-9bd0-ce09c276d455,Condo,4116.36,0.7587228676547326,3123.176463499235,1,293.34,7,3,10,October,2023-01-28,Other,Vacant
b0d8cc51-57de-451d-8755-5954c24216a2,Condo,2103.98,0.7738335462951796,1628.130304734132,8,212.82,2,2,5,May,2022-07-08,Plumbing,Vacant
fd358a36-98e7-4c6f-b5b2-0f7129eade48,Duplex,4262.07,0.922041364362941,3929.80483781036,9,436.78,1,2,7,July,2023-03-29,Structural,Occupied
887aa52f-526d-4059-95a8-d6028a8321ef,Apartment,1389.13,0.8908845213879454,1237.5544151956367,6,271.87,1,5,10,October,2023-12-14,Plumbing,Occupied
14849d25-7149-4f49-9b63-df0d86367524,Duplex,1921.52,0.7425108951192809,1426.7495351896007,11,135.15,4,5,10,October,2022-07-04,Plumbing,Vacant
0dc070d0-6b5f-4de4-9823-888e284f8fff,Townhouse,3633.01,0.7476743074836433,2716.308235831151,12,74.59,1,3,4,April,2023-04-08,Plumbing,Vacant
e5aaa39e-0ca9-42fd-81f1-fbb7a8ee9091,Apartment,3476.16,0.8622422298846872,2997.2919498359543,4,398.52,2,1,8,August,2021-11-20,Structural,Occupied
8cb2f3db-79d7-4e3d-86e9-fc76db24fd64,Condo,2932.52,0.988540167410248,2898.9138117339003,10,298.52,2,1,7,July,2021-10-28,Other,Occupied
29d5dd7a-e1a7-47bb-830d-2761c029230b,House,1109.21,0.7804484330989512,865.6812064776876,5,265.34,6,5,1,January,2021-05-29,Other,Vacant
1aa47c71-a199-44f7-8fd9-6c2ca64139a2,Condo,2314.17,0.7095257815471999,1641.9632778830837,5,486.46,6,3,4,April,2021-09-10,Other,Vacant
773f9114-86b9-4524-a739-fb9128edeed5,House,4470.8,0.7066321632904022,3159.2110756387306,10,80.43,4,4,12,December,2023-05-29,Structural,Vacant
aacdaff5-6e89-4358-900d-1b5e2a0c1ada,Condo,3514.43,0.8063532545627813,2833.872068433075,9,246.18,9,2,5,May,2024-01-15,Structural,Occupied
a4e1e99e-4c2f-4215-89e9-a9053b0a1278,House,4797.64,0.9099286560345125,4365.510117337419,9,352.38,10,4,7,July,2023-06-09,HVAC,Occupied
80407e26-889b-4d6b-8203-96592e6dc2ff,Apartment,1900.37,0.8183790464894116,1555.222988577083,10,179.34,9,4,4,April,2022-06-20,Other,Occupied
4265634e-446f-4d1c-9dff-0889427a46f3,Apartment,4122.96,0.7069187353665042,2914.597669166682,8,269.08,5,3,9,September,2021-07-10,Electrical,Vacant
7ceacae0-1137-4ce5-b69f-c679043f83ad,Duplex,1404.32,0.801587649348106,1125.6855677325323,6,440.38,3,4,4,April,2021-06-17,Plumbing,Occupied
78a1a39b-9cee-4bd0-81ab-88b218e62857,Apartment,2223.18,0.8115979922993768,1804.3284245201285,8,145.77,10,5,2,February,2023-10-17,HVAC,Occupied
8fc56808-7bea-4629-bbe9-791e09fb9782,Duplex,4963.59,0.7674857428430983,3809.4845583185747,2,206.55,10,2,8,August,2021-08-27,Other,Vacant
4f9c69e0-0680-40bf-85c6-9f211c4a18a6,Townhouse,1708.77,0.8482311477630406,1449.431938363051,4,471.13,5,3,4,April,2023-09-06,Electrical,Occupied
ad655bb7-f57e-47b9-bf0c-0fd5f56805ad,Condo,4515.79,0.9268539066608763,4185.477603160119,7,297.98,8,1,7,July,2024-02-16,Electrical,Occupied
8d413981-03de-46a1-9f18-7aaf78a262e9,House,1200.14,0.7269605351853493,872.4544166973452,8,308.64,0,5,8,August,2023-02-08,Plumbing,Vacant
99347447-d930-4786-8391-ca5033f72891,House,3476.58,0.982933784592511,3417.247936838632,7,391.73,4,3,9,September,2022-03-05,Plumbing,Occupied
812af071-0df4-4584-b7f0-f2b44c6a9796,Townhouse,4869.04,0.7758688899207499,3777.736659779728,11,412.32,10,5,11,November,2023-06-12,Plumbing,Vacant
9551bdf1-b711-4a06-a6cd-bd09e24c2d6f,Duplex,3077.84,0.8216237353896882,2528.8263977317984,8,455.29,10,4,11,November,2021-08-01,Structural,Occupied
49ace0da-6835-416f-81a1-45b37a56f2c9,Apartment,4137.06,0.8443925731929989,3493.3027388538285,7,263.51,9,4,2,February,2022-05-13,HVAC,Occupied
71c7e7ad-47fc-4767-8f69-3fc3085db325,House,3193.93,0.9841824616869493,3143.409889855798,5,383.9,8,5,1,January,2023-03-30,Structural,Occupied
a69d8b7a-ccc1-4411-9d94-5c17c89199bc,Duplex,2092.74,0.7028647228873438,1470.9131201752598,11,100.34,4,1,2,February,2022-03-15,HVAC,Vacant
7002c398-15be-4298-b392-96a4756fd84e,Duplex,3008.95,0.8354793440331362,2513.915572228505,2,316.26,4,4,7,July,2022-10-24,Other,Occupied
9dacfd15-0a8b-4ea6-843a-b9b89c583997,Condo,1349.04,0.7563886685123618,1020.3985693699165,3,214.33,5,4,6,June,2024-01-23,Plumbing,Vacant
51ac8871-cf41-4f61-b2a6-ff2942da1274,House,2389.67,0.7313793584349936,1747.7553114713512,10,233.54,5,5,8,August,2021-10-14,HVAC,Vacant
e9ec8a8c-fce4-4ada-b3ec-bcc4ceef03d5,Townhouse,3583.28,0.7474254192267425,2678.234556206802,2,352.28,8,1,12,December,2022-06-18,Electrical,Vacant
b8afdf61-acd0-496e-a405-b068554283e2,House,2763.36,0.7115292411973095,1966.2114439549973,3,439.21,8,5,10,October,2021-05-30,Other,Vacant
a0f75dee-1bba-4ebf-9bb1-b07a95a7417b,Townhouse,4248.41,0.7764564869357224,3298.7055036625925,7,315.43,10,5,1,January,2024-02-13,HVAC,Vacant
087cdf72-ea38-469f-bef6-000b5b63ebb7,Apartment,2060.7,0.8670640104889604,1786.7588064146005,3,75.38,7,3,10,October,2022-12-17,Electrical,Occupied
2b6f0e96-4fdf-488c-bb23-411e37fdd482,Condo,2609.1,0.8935554464292281,2331.375515278499,1,434.91,7,5,11,November,2023-04-21,Other,Occupied
91c4e461-b43e-4620-a67a-d540b4cefd4d,Condo,1325.64,0.9635873140213043,1277.369886959202,7,250.07,2,4,9,September,2021-08-18,Other,Occupied
611934f5-faaf-4675-82e9-839f9976f397,Condo,4936.12,0.7916902883923351,3907.878266339173,8,209.97,2,5,4,April,2021-08-17,Electrical,Vacant
309a998c-701d-4f17-9fcf-5a9ebf8b7ad7,House,2455.72,0.8177880421736353,2008.2584509266396,1,272.23,3,2,2,February,2021-08-25,Electrical,Occupied
39ac15af-a84b-44ba-9fa0-8d20982c7d6e,Townhouse,3997.43,0.8226429016029609,3288.457414154724,5,419.01,5,5,11,November,2021-07-29,Electrical,Occupied
b5bafbb6-e46c-458b-a7e1-848de7683d80,Apartment,4133.95,0.9985033542978015,4127.762941499396,5,198.15,8,4,1,January,2021-08-08,Electrical,Occupied
2478e997-9072-46dd-8a5a-c0916a4899e7,Townhouse,1769.66,0.8053724963459981,1425.235491883659,3,398.7,6,2,2,February,2022-04-18,Plumbing,Occupied
0f39708a-1f61-4cae-9d28-fc39b1264b7f,House,1820.12,0.9245863951076038,1682.8581894632516,5,300.8,9,5,10,October,2023-10-07,Other,Occupied
67c004b7-10af-40e2-9b78-f7d756385d4f,House,4632.96,0.8443521582351515,3911.8497750171277,1,491.43,6,1,5,May,2024-03-31,HVAC,Occupied
8fd627c0-6c28-4cc7-a0de-35429f96a425,Townhouse,3796.41,0.7808269019625591,2964.3390588796788,3,486.44,5,2,12,December,2023-07-09,Other,Vacant
1231e987-fa00-4649-9264-610ecc19e226,Townhouse,4874.39,0.8992577448663965,4383.3329589993145,12,458.93,3,3,9,September,2021-09-22,Electrical,Occupied
aee405ec-e76b-47da-8941-d153e443a326,Townhouse,2890.64,0.8156749913040808,2357.8227568632283,2,409.19,8,2,6,June,2024-02-24,Structural,Occupied
